transaction_id,user_id,timestamp,amount,merchant_id,merchant_cat,country,device_id,ip_address,is_fraud,fraud_pattern
e434715e-7cbd-4ae0-8cb3-c3dba73d2637,user_07427,2026-06-18T04:06:39.113989Z,447.18,MER-5576Cw,grocery,IN,bc1b2f427b5ede20,142.187.203.100,0,
4d3c49d3-ac94-4adc-9ab9-e9476d255708,user_00608,2026-06-18T04:06:38.517586Z,88.0,MER-3996Mc,grocery,IN,4080ddf7d903fce4,209.85.154.221,0,
4b12c4a0-3b7b-43cc-9f2f-737b403debab,user_06907,2026-06-18T04:06:39.093369Z,697.2,MER-9564JH,travel,IN,d3a4117ac489c2fb,3.3.8.247,0,
19283d15-62cd-4693-89b4-9dd6590bdd18,user_00399,2026-06-18T04:06:38.502933Z,285.54,MER-5157eT,electronics,IN,e1f1796b42e563d9,128.177.200.186,0,
1e68333c-7001-470d-9029-30b67a4d47e5,user_07247,2026-06-18T04:06:39.106922Z,1110.25,MER-5536Cq,grocery,SG,82defbb99b66f3d4,223.206.67.220,0,
ae1d0fc1-4979-42e7-8c0d-506a6d09394e,user_06406,2026-06-18T04:06:39.066763Z,394.67,MER-4099sX,restaurant,IN,324ab3776108813c,222.93.131.184,0,
66310225-1168-4a2a-8372-beb5e014ac0b,user_00882,2026-06-18T04:06:38.537934Z,175.33,MER-5154QI,grocery,US,ef9f15771c1ec072,201.152.157.12,0,
031fe31c-8ae7-4807-ae82-5d7a50bc5670,user_03565,2026-06-18T04:06:38.782328Z,4973.67,MER-2519iy,grocery,IN,616e874bfb75518b,218.214.123.115,0,
133f4ba0-66d4-49db-b648-a5a69168d48c,user_04285,2026-06-18T04:06:38.812491Z,5068.39,MER-9608sf,travel,SG,24acd248be873127,53.226.243.190,0,
3503077d-bec6-4775-952b-cd82845616b8,user_01179,2026-06-18T04:06:38.559003Z,1097.69,MER-0240BV,restaurant,IN,c98c59362558707c,122.137.124.69,0,
07a1329d-8066-47c5-bca3-1a183a343a53,user_05448,2026-06-18T04:06:38.892736Z,3149.95,MER-5031Ye,electronics,US,8015df45b0518ad6,2.111.155.69,0,
27e43fad-0626-4c02-be96-65d0b0a6d049,user_04244,2026-06-18T04:06:38.810969Z,868.32,MER-2956eq,travel,IN,6d12ca0ad110de7d,72.65.71.86,0,
a643db12-85a2-4d55-a389-ced2ba1341ca,user_05218,2026-06-18T04:06:38.855619Z,1921.81,MER-5137gQ,electronics,US,fef279c80598c72e,172.250.202.239,0,
df5ea690-1da5-4535-b71a-b5dbc5555c7f,user_03976,2026-06-18T04:06:38.800891Z,968.02,MER-9805Bw,crypto,IN,aef5001e564b6747,92.87.63.59,0,
5c74e3ac-91ee-499b-92b5-5aff340c4eb5,user_02130,2026-06-18T04:06:38.633371Z,748.15,MER-1009ut,grocery,IN,9bc71e7fa7d8ea3e,140.202.128.255,0,
b1ed0a52-e712-4446-bcb4-bf94133bfe1d,user_05078,2026-06-18T04:06:38.847813Z,1839.82,MER-3194tR,utility,AE,a7c75fdd3dee1d22,56.125.152.238,0,
0b6ef1dc-7077-4af7-823f-09649a16a7ab,user_00456,2026-06-18T04:06:38.505783Z,2419.92,MER-0062QE,electronics,IN,c207d7c67a018dbe,89.128.94.40,0,
097f9e50-2018-4c49-8534-c285a6d1f649,user_05582,2026-06-18T04:06:38.920351Z,4034.1,MER-2113NQ,grocery,IN,8a28ac0aa5446303,78.107.85.98,0,
cd15b1c7-a303-45c7-97c0-b99d2d7443e9,user_05175,2026-06-18T04:06:38.854111Z,530.33,MER-1112yS,restaurant,IN,385cafa74cc8c802,162.205.143.158,0,
b175dd3f-d10b-409c-9c55-5a6b81e07474,user_01950,2026-06-18T04:06:38.621987Z,711.73,MER-8345Fq,travel,IN,6b8e0d5e316c5464,38.172.108.134,0,
bf9cb7d4-a3b8-46ba-be61-9ac6cf1e2975,user_05372,2026-06-18T04:06:38.879063Z,614.77,MER-8730zj,travel,SG,1c866b6fee2203c7,198.212.192.146,0,
1919baef-b90a-45f9-886a-5dc9c757f3ce,user_00689,2026-06-18T04:06:38.524199Z,399.52,MER-7717OP,travel,SG,f66b4edccd2f2b42,203.226.26.247,0,
3ee52449-3aa4-4450-ad1c-6a6be666f2bb,user_08931,2026-06-18T04:06:39.175616Z,121.3,MER-4827Yn,grocery,IN,71bf0615e6cada13,100.167.177.54,0,
590aff03-2216-4b6a-ba2b-b241aa2cc973,user_06525,2026-06-18T04:06:39.075838Z,2487.97,MER-5865cY,electronics,IN,1359be700270cfc5,143.181.98.80,0,
c68fbb2d-2533-4a76-aa95-5f8fc661a93d,user_09904,2026-06-18T04:06:39.230791Z,592.04,MER-0084Ty,grocery,AE,739bbb20370fadde,94.174.153.85,0,
0131ab29-6bcd-4348-938c-913356f86a53,user_06488,2026-06-18T04:06:39.073227Z,264.66,MER-1977lH,electronics,IN,8ad9d10b9e01a1a0,188.248.250.71,0,
6b35d663-0f5e-4a1b-95f4-15aee60e3c9d,user_06921,2026-06-18T04:06:39.093369Z,120.65,MER-4938ks,utility,IN,f4d34229227aa289,220.226.37.104,0,
b12913d7-a132-4a68-ba6b-3fe398f6f154,user_01953,2026-06-18T04:06:38.621987Z,303.46,MER-2890QD,utility,IN,b87bbd4f92b405c1,112.130.243.60,0,
090025a3-2397-4f31-96f5-faa76769431c,user_07634,2026-06-18T04:06:39.121808Z,2105.03,MER-8247tQ,electronics,US,64a1f8e0dc3175b9,85.29.136.228,0,
941f2c93-83f9-4fc8-948c-83f056bdc62d,user_05636,2026-06-18T04:06:38.936518Z,1136.11,MER-9489OR,travel,US,c5117c40eea737c8,217.59.179.111,0,
8c397aff-f4d6-47b7-8c8c-997b25957a43,user_07154,2026-06-18T04:06:39.102897Z,5778.91,MER-2819NR,crypto,AE,6e71a45fe82e6741,97.194.187.160,0,
e58a82f4-b929-4dcf-b243-adf0587a994b,user_08499,2026-06-18T04:06:39.157562Z,1748.12,MER-9000nK,crypto,US,6ff878871cffde87,21.47.84.130,0,
80bdd745-c79b-42cb-970e-d16989cb2da7,user_06610,2026-06-18T04:06:39.079844Z,33.12,MER-2340dv,travel,IN,4c673ca7ac56686a,195.242.165.64,0,
2b6de42e-1b71-48bd-8e4c-ebbe358f5866,user_02710,2026-06-18T04:06:38.684083Z,625.93,MER-2080LO,grocery,SG,dd7b183e5ce168f6,193.56.44.86,0,
2ab14940-b339-4f37-9eac-f24a29c19d8c,user_08645,2026-06-18T04:06:39.164080Z,447.01,MER-2516Up,restaurant,SG,d2c97696876a723e,135.171.44.63,0,
39eb555d-7239-412f-b785-68c3a4dcbcf3,user_03201,2026-06-18T04:06:38.748287Z,2687.04,MER-4284UX,restaurant,IN,a829000a71fe3e96,27.255.73.85,0,
b154cc4e-32b2-4350-8e7c-2dc20105d0ef,user_04349,2026-06-18T04:06:38.815445Z,1240.07,MER-8633Dx,grocery,AE,b656fed3bab31ed2,64.138.231.250,0,
ea9d9dd4-7bef-41c4-a80a-b18568de1954,user_04138,2026-06-18T04:06:38.807447Z,198.15,MER-8303df,electronics,IN,c3dfd5c3981baa37,180.254.187.56,0,
d7f0ed51-8ab4-45c6-acc6-5c1f6bf60bc1,user_01884,2026-06-18T04:06:38.615767Z,59.77,MER-0732XO,crypto,IN,11716b98cc0e81de,146.63.30.181,0,
659c47c0-85f4-431a-82f8-ed57db1d5813,user_09313,2026-06-18T04:06:39.192047Z,498.28,MER-2294Jk,travel,IN,9a4323ccf8630473,166.66.28.133,0,
c6b68493-e08d-4a67-bb11-17a93e0f65e1,user_04485,2026-06-18T04:06:38.820500Z,308.21,MER-9458zQ,electronics,IN,1b964b5b157359df,183.48.35.63,0,
f3fd0570-afbb-4333-bc40-2f0f3223777d,user_02494,2026-06-18T04:06:38.665027Z,2462.15,MER-2096uc,travel,AE,a485639f1445016a,115.160.247.45,0,
a63438ee-c9ea-4062-aaff-0913ab8db7e1,user_05947,2026-06-18T04:06:39.004992Z,228.99,MER-5305tg,grocery,IN,a20d10ae8e0cddd0,5.72.240.182,0,
fddbdc00-b293-4d50-acee-22e73ae720dc,user_03036,2026-06-18T04:06:38.720022Z,785.98,MER-7696DJ,grocery,IN,8b786c44ae660776,80.184.187.152,0,
ff117d30-be10-48ef-8dc0-6a1f1823c917,user_05777,2026-06-18T04:06:38.967485Z,816.28,MER-9244sD,electronics,SG,36298783ad55a4b6,34.32.59.192,0,
dd2b9294-fd83-48ef-8e59-2a17bd69bf49,user_00845,2026-06-18T04:06:38.533206Z,1031.29,MER-1141uZ,travel,IN,b6c8486f53e837a2,157.43.155.37,0,
2cef3352-1e90-4ade-8ac1-c845346669bd,user_07967,2026-06-18T04:06:39.135055Z,1408.46,MER-0233ub,restaurant,IN,7360b28601ebb05c,90.76.54.40,0,
a56fef7a-4173-4724-9bc8-b4dcffaf8a96,user_08561,2026-06-18T04:06:39.160569Z,2500.24,MER-4108tk,grocery,AE,e376622047660487,143.42.200.156,0,
2f09cba7-cd4e-46f0-84b4-d5deb10a43bd,user_07340,2026-06-18T04:06:39.110476Z,152.03,MER-9156Lk,utility,IN,a90c25a8959fd726,135.194.78.235,0,
d973d945-e079-4f10-b854-51c3d9482b50,user_09643,2026-06-18T04:06:39.206832Z,1219.34,MER-9143pp,travel,IN,45c358c720b4355d,176.49.37.146,0,
7f907ce3-bff7-49e2-8fbe-289e7d191004,user_08365,2026-06-18T04:06:39.151041Z,655.04,MER-4296aU,electronics,IN,185fd1b9c681b284,70.239.247.33,0,
0174b0a8-3353-4d54-8483-1325bd7d7f3e,user_07137,2026-06-18T04:06:39.101898Z,340.51,MER-4678Lw,utility,IN,de227a717166aed9,222.68.205.175,0,
464c83ef-7ad2-4ad4-aea5-74446c317b77,user_02964,2026-06-18T04:06:38.708390Z,688.14,MER-0378bN,crypto,US,db5e781a6dd5cd23,139.98.224.27,0,
09249d97-9dca-45a6-a042-784df1b344a8,user_02529,2026-06-18T04:06:38.668077Z,347.1,MER-3687vb,crypto,US,8bca3b14ff1baa15,68.209.161.156,0,
ec4da371-e1fb-472c-95ec-80c77c099264,user_05772,2026-06-18T04:06:38.965957Z,623.15,MER-6832Tn,crypto,AE,4236d04c913ebe50,47.49.230.6,0,
91757edd-b4a6-4e54-acad-f32558b6ba8d,user_01048,2026-06-18T04:06:38.547105Z,211.29,MER-3874DL,crypto,IN,db37a420306ee784,38.40.87.214,0,
c5e40ef7-96e3-47fb-a223-b92cdb7228c1,user_07045,2026-06-18T04:06:39.098386Z,787.86,MER-8240DC,travel,IN,cc8e5506343ce114,18.178.130.48,0,
04fdbf9b-663c-40f3-96ba-e19492aea1d6,user_01960,2026-06-18T04:06:38.621987Z,810.12,MER-2595hS,grocery,IN,bfa600be28cfe6de,150.233.105.178,0,
44d04180-d6cb-4145-8e0a-f9e3666cd411,user_02530,2026-06-18T04:06:38.668077Z,2638.35,MER-9245mb,utility,IN,97696102c3a6a673,105.217.175.48,0,
218fbffa-3679-4781-af1f-e438cd139a4f,user_04917,2026-06-18T04:06:38.840057Z,625.4,MER-0573sC,electronics,US,4d6f01b01f260d28,135.107.80.169,0,
02ae12bd-fdd9-4001-9df2-311548ff15ef,user_05901,2026-06-18T04:06:38.993325Z,448.78,MER-0615rg,electronics,IN,6f897a2a7156afbd,158.207.163.189,0,
1e929d5e-902e-4f2c-886d-21075b3ff94b,user_04259,2026-06-18T04:06:38.811478Z,426.94,MER-7453Mp,crypto,US,48a9d9475d27f67e,56.9.14.133,0,
527069d2-6594-42db-abab-acc6496c9a4c,user_05656,2026-06-18T04:06:38.940926Z,64.09,MER-6924QJ,travel,IN,01df5c45b176f437,43.172.131.126,0,
eaa7d1b5-facf-4600-b4ba-ba3be3de9c4f,user_06097,2026-06-18T04:06:39.029502Z,241.92,MER-4161EU,utility,IN,5bfa5b08b62db55e,167.153.233.244,0,
de2b9458-a493-4757-bbe4-b1f9a94070b5,user_05907,2026-06-18T04:06:38.996430Z,235.46,MER-5182NN,travel,IN,9600c1e925a90d6b,169.68.70.206,0,
c081d955-6617-4e19-a0d3-2700142ba507,user_07373,2026-06-18T04:06:39.111989Z,232.45,MER-7466dm,crypto,IN,aa0b9c4038798322,55.181.4.226,0,
35005344-10df-4381-b3c9-bee6390081b4,user_02978,2026-06-18T04:06:38.710902Z,319.86,MER-5449Nt,grocery,US,5ac6f6d2bb1f7ebc,212.247.193.57,0,
0f1c1df8-5eb9-4c60-a72a-c66510de113d,user_08940,2026-06-18T04:06:39.175616Z,32.27,MER-5111wS,utility,IN,c5f12aed28abd84a,205.121.112.197,0,
58569f37-a907-446a-812c-e4d6bb5b0b0b,user_09381,2026-06-18T04:06:39.195060Z,1271.38,MER-9676wN,restaurant,SG,5f10dfc731888735,204.157.159.185,0,
9e3b0bd0-6574-4c3d-8b8e-553bdf7502ed,user_06721,2026-06-18T04:06:39.084855Z,2556.24,MER-8622vg,utility,IN,ddf78ae29da1dc22,74.218.165.28,0,
ba1dbf31-6b6e-45dc-a748-85361fea76ab,user_07842,2026-06-18T04:06:39.130035Z,529.18,MER-4467nV,restaurant,AE,60028a884b4f5ab5,130.63.152.134,0,
cfb73f8b-56c7-48fc-a4a5-07b83675910b,user_08844,2026-06-18T04:06:39.172001Z,3148.12,MER-2330NQ,utility,IN,d934fada9b72364f,8.216.23.142,0,
5d03c264-e89c-443f-aa54-dd4871841a55,user_03138,2026-06-18T04:06:38.735487Z,1267.65,MER-5892AS,grocery,IN,42781ec37f54cede,70.1.136.147,0,
6f9d3fe4-a8c4-4d61-a9bd-a404814b6960,fraud_card_testing_001,2026-06-18T04:07:29.468079Z,7.09,MER-8009cs,utility,IN,ct_device_13976,203.0.113.248,1,card_testing
3a4dcc3e-fb1c-404f-b722-6ce9777f4124,user_01826,2026-06-18T04:06:38.613241Z,1868.02,MER-5218HO,restaurant,IN,48641c32695be38a,103.13.69.3,0,
50289836-07eb-49fc-883f-a1c03427cc60,user_05548,2026-06-18T04:06:38.915225Z,997.24,MER-3063nU,utility,IN,c219783d710b4f4e,88.161.207.224,0,
864e28ab-c31f-4f1a-b08d-9fb848bc72cf,user_00560,2026-06-18T04:06:38.512538Z,611.05,MER-2942gv,travel,IN,dc5f55ecf4f5a0ac,59.176.107.55,0,
7ce95b41-6e4c-4c00-8ff9-30ac07da1258,user_08885,2026-06-18T04:06:39.174107Z,5730.03,MER-4244im,utility,US,380c5c6ed20b6782,186.126.26.53,0,
e8703016-0f8a-434d-ace4-27de13d132cc,user_05435,2026-06-18T04:06:38.890736Z,296.02,MER-1969vs,utility,US,3070cf78c4eb25d5,77.80.180.131,0,
f1aee8a1-4cba-4d99-879f-5f1a1abe483b,user_04437,2026-06-18T04:06:38.818997Z,1775.23,MER-7824KQ,restaurant,IN,6772e1be871de56b,222.224.173.6,0,
2f7ab806-9de0-44c7-bd7f-1d8fa9103cb5,user_01442,2026-06-18T04:06:38.581288Z,125.36,MER-8502Py,crypto,SG,14989ae16d19324e,62.189.102.29,0,
c3fa9fe6-02ef-47bf-b4c0-260303e8b0cf,user_04406,2026-06-18T04:06:38.816979Z,350.76,MER-8319Ad,crypto,IN,36ffe133e6f10843,196.216.155.167,0,
1332cc6a-b010-4405-8eac-fd1f6f9d04d2,user_09615,2026-06-18T04:06:39.204811Z,6867.58,MER-5636sM,restaurant,AE,8531c8baa240467e,128.44.213.18,0,
f719b349-3797-4499-9023-4db4a690edb8,user_01689,2026-06-18T04:06:38.606019Z,1896.32,MER-2536qH,restaurant,IN,f89a753bd2194074,58.146.255.22,0,
41d6bd57-8d36-41b4-8de7-7bc04118322b,user_09950,2026-06-18T04:06:39.236888Z,545.35,MER-9617aN,travel,IN,8666a3f02a28eda2,112.77.185.210,0,
fd4d1a0a-6bb0-4cec-a7be-164699970c0d,user_09074,2026-06-18T04:06:39.181737Z,333.07,MER-6791Bh,restaurant,IN,808d1bfb5ec9b9df,115.74.172.196,0,
eeb33f9c-fe89-4046-9f11-c10c38f8200b,user_05962,2026-06-18T04:06:39.007834Z,4509.42,MER-6187eL,grocery,US,6a0c1392435fd8f8,60.13.136.96,0,
c2eca83c-f90e-4a58-acfa-06c4ce838c72,user_02496,2026-06-18T04:06:38.665027Z,574.5,MER-1591pd,utility,IN,a979c45193e31acb,223.112.172.229,0,
1840230b-aab7-4610-819f-8ba25e70373e,user_08274,2026-06-18T04:06:39.147525Z,2584.08,MER-7464dv,utility,IN,4ec67ce88033139c,207.229.146.156,0,
3866c438-ce5f-4520-ac3a-1d62d870ef2f,user_00340,2026-06-18T04:06:38.498405Z,42.54,MER-8997pk,utility,IN,ff5d3ac982d4b927,178.38.74.18,0,
bfe1da7b-1962-4ff5-9092-39771743a5a5,user_02408,2026-06-18T04:06:38.655975Z,38.6,MER-5676Ms,travel,US,3692454c547625a7,158.147.213.182,0,
1796ebc5-a696-4d86-b0db-4a8afc66bb8e,user_09257,2026-06-18T04:06:39.189043Z,1753.29,MER-8889QV,electronics,IN,4ca41730fe19c178,177.195.87.24,0,
cf2370c2-6345-4127-9ca8-efda0f35132b,user_05782,2026-06-18T04:06:38.969499Z,160.67,MER-1992aO,restaurant,AE,f75112209ec8b54f,120.147.24.154,0,
12069549-2b39-438e-b200-643f0374cd01,user_04576,2026-06-18T04:06:38.825016Z,226.42,MER-0549Rl,travel,IN,ce3efd1a06f31077,180.186.134.230,0,
c7aae0a0-5c72-4740-a2c1-12cfef4f4fcd,user_03725,2026-06-18T04:06:38.791065Z,3513.58,MER-9323aE,travel,IN,a1d4bf21d3b9dd14,136.45.28.219,0,
fc8072ea-4d3a-4e86-b597-a765e3eb50b9,user_02785,2026-06-18T04:06:38.692615Z,744.98,MER-9456vd,grocery,SG,1fccfadba46bcdd9,210.99.74.52,0,
a5be71f4-6971-46f6-b1c4-761923528376,user_01012,2026-06-18T04:06:38.545559Z,364.71,MER-0587On,electronics,IN,7cef4110190e0c0a,63.135.99.84,0,
67a189e4-606a-4515-91d0-e27e70109434,user_05280,2026-06-18T04:06:38.867048Z,106.59,MER-6052QG,crypto,IN,c777438f62a94a39,174.243.182.75,0,
3ed2501d-e7f6-4215-b03b-dc453b271eb5,user_04895,2026-06-18T04:06:38.840057Z,596.84,MER-2004zT,utility,SG,24eb0e6cd4c4e858,108.133.127.235,0,
e234a17d-ae90-40c8-8520-b8abff6cf402,user_07121,2026-06-18T04:06:39.101898Z,811.71,MER-0930nY,electronics,US,54b0944f91d9e018,68.173.205.111,0,
48b96cbc-5f10-4ab1-bc0a-480fdbd300a8,user_06549,2026-06-18T04:06:39.076843Z,210.96,MER-8463Ed,grocery,IN,5b0137190f389423,16.202.123.38,0,
91251b31-87dd-4cca-b35f-b615a4682e7e,user_04037,2026-06-18T04:06:38.802910Z,651.24,MER-7251YK,travel,IN,0b47cea8332ba6f9,17.206.215.59,0,
9c09f3e4-57a7-4c67-b390-d0a04996ed24,user_00148,2026-06-18T04:06:38.486839Z,2390.31,MER-9908HQ,utility,IN,2d151695e48ab10c,54.15.163.129,0,
797a616f-d434-4f5f-873a-4d378067b15e,user_00285,2026-06-18T04:06:38.495898Z,377.73,MER-2458RV,restaurant,SG,59ed92ce45f777ea,139.207.177.95,0,
9e91a74d-ad37-4b31-8cfd-2efe02b062e5,user_09734,2026-06-18T04:06:39.212870Z,566.51,MER-9889vj,grocery,IN,2218545c543402b6,139.61.239.248,0,
aaa4a0d7-859b-4eb3-a3b8-35fcf89ac5c0,user_08485,2026-06-18T04:06:39.157056Z,3080.08,MER-5175Df,travel,IN,db60d2a75a5f25b8,104.105.0.160,0,
62ffe280-638c-4123-9c0b-379904fea9e9,user_06770,2026-06-18T04:06:39.087869Z,1238.71,MER-8482zo,crypto,US,ad048417ab95f482,171.13.119.138,0,
39b15c50-5403-4964-99cd-3484ec5d2b0a,user_04443,2026-06-18T04:06:38.818997Z,195.52,MER-0498vt,utility,IN,2fda3fbb1f6ad1f1,169.190.96.186,0,
4c7a9004-1a42-4e52-a78d-93a31945e310,user_07446,2026-06-18T04:06:39.114492Z,856.91,MER-3023MY,grocery,IN,8849b2d2cae14c0b,149.15.56.72,0,
a0ec056c-70d1-4382-81d2-c18b251c549f,user_00236,2026-06-18T04:06:38.491848Z,50.56,MER-4184tI,utility,SG,a00d66e41eeef34a,31.167.164.63,0,
f276ca9c-1ae7-45ac-9c88-664813aa533a,user_09667,2026-06-18T04:06:39.208831Z,2087.76,MER-2032AB,restaurant,IN,6646e3acc4bea944,143.152.37.230,0,
aa4f5cf3-6594-4f7b-87fa-878f3e39810f,user_07123,2026-06-18T04:06:39.101898Z,1014.1,MER-7090PS,restaurant,IN,2ef50accf9e5d85d,21.107.109.118,0,
bcb2e8d7-d255-486c-b406-6ab8703cb56f,user_08432,2026-06-18T04:06:39.154041Z,286.5,MER-7644vV,travel,IN,b7245e23d65a3ed8,34.57.146.106,0,
95f322a3-4d7f-48bc-8192-e8753c9351f3,user_03083,2026-06-18T04:06:38.722597Z,355.35,MER-8124NP,grocery,IN,4c64fce55a5445e1,4.194.171.120,0,
2977f3b8-c55f-42c9-bfa8-ac8aec4cc39b,user_00632,2026-06-18T04:06:38.518455Z,408.98,MER-5255Px,utility,IN,6dd35c749cccb5e6,140.172.137.180,0,
67a34aa3-3b2f-4e11-a810-e5a051005b96,user_06813,2026-06-18T04:06:39.089864Z,183.16,MER-5341hK,crypto,US,fefc233e3c22bd42,1.171.147.120,0,
e2381904-e609-4e56-aaa6-758de7c46672,user_02493,2026-06-18T04:06:38.665027Z,266.56,MER-9059UX,electronics,SG,5ed7fa7a9036c34f,121.69.186.51,0,
6d39990e-dcc3-4535-8a21-41b5dd8382ca,user_02665,2026-06-18T04:06:38.679521Z,767.05,MER-8345Fv,travel,US,708b6668feee3c69,60.236.189.99,0,
6d82de3c-2034-4744-b2a3-328ef2fd3865,user_08570,2026-06-18T04:06:39.161075Z,185.29,MER-1014Gp,travel,IN,c397c27aae86e8fb,121.162.212.136,0,
022b78bc-d09c-4111-b8b6-56bc47577a73,user_08500,2026-06-18T04:06:39.157562Z,693.8,MER-5860vS,utility,IN,6b921877a88f3b9f,42.143.81.91,0,
ebeaaed3-772c-43b6-8d99-2a520380d679,user_08548,2026-06-18T04:06:39.159601Z,746.59,MER-9590md,travel,IN,242798fed3c226a8,24.180.53.177,0,
7c81727c-b0d8-4165-b5c0-5ade47e71c2c,user_04211,2026-06-18T04:06:38.809955Z,954.07,MER-7901qh,travel,IN,5e4ed0fe3efb5d87,174.35.91.231,0,
0d8fafb4-3d8f-4d03-b583-27f036566e94,user_03874,2026-06-18T04:06:38.796886Z,143.39,MER-6688HT,travel,IN,f65aef4742d56be2,150.198.89.234,0,
fd4b61f6-0703-46df-a228-a6e1d8e56437,user_02817,2026-06-18T04:06:38.696161Z,1695.69,MER-4867Lp,electronics,IN,843a6164fd94d587,179.226.74.60,0,
5275be19-7856-40c7-a04e-509bced099e6,user_08343,2026-06-18T04:06:39.151041Z,329.17,MER-1915ky,restaurant,SG,37661c6f410c9f48,126.184.179.30,0,
076a84d9-0c5d-413e-a242-c7d277f38823,user_09898,2026-06-18T04:06:39.229792Z,4158.64,MER-3756xd,electronics,US,74af32980092cfc3,108.216.5.164,0,
25b7bb67-b3c9-4e24-a9d1-6ffae2d8d53d,user_07426,2026-06-18T04:06:39.113989Z,1201.24,MER-2967Ie,utility,IN,6a669b26191fc080,69.146.39.61,0,
f3f2c34a-4194-4f8c-911a-4decdb66b207,user_08871,2026-06-18T04:06:39.173584Z,3846.89,MER-6171Dp,electronics,IN,fe45384ceab534b7,189.87.60.38,0,
094f37f1-348c-4ab0-8ad2-35241307dfa3,user_08551,2026-06-18T04:06:39.159601Z,893.74,MER-2297iA,grocery,US,221354d9836fb7fa,141.24.14.139,0,
126278da-08fb-4ad4-8cde-cee9b5a0f6c3,user_09278,2026-06-18T04:06:39.190049Z,87.77,MER-9895pT,restaurant,IN,d60e582515ffa12f,61.119.42.157,0,
d180196d-ddd3-4a07-89df-ba0ff5ef5fd2,user_01735,2026-06-18T04:06:38.608518Z,1993.3,MER-1890CI,crypto,SG,da8192ec335539ee,54.122.244.85,0,
5e0c237f-a1cb-46dc-af4a-beeb2584c95a,user_07397,2026-06-18T04:06:39.112988Z,1976.56,MER-5632HS,utility,IN,f573f6bec7f08d7b,167.150.72.25,0,
7159a907-cc0a-4a6f-ad78-1107054a7457,user_04255,2026-06-18T04:06:38.811478Z,2158.76,MER-6574SH,travel,IN,c3e72c8adfe52fe4,147.238.21.92,0,
0373324f-3aa6-4bb8-bdbc-78be552a3a29,user_08898,2026-06-18T04:06:39.174107Z,582.6,MER-2380gp,restaurant,IN,779d94cf2d4cc381,191.242.190.48,0,
78972306-bc22-45a9-ac4b-844401b2591d,user_02475,2026-06-18T04:06:38.662494Z,694.91,MER-0001FH,crypto,IN,a59bd53541f2f850,4.3.236.126,0,
b1780e28-ad3c-4084-839b-c083d23a641f,fraud_bust_out_001,2026-06-19T06:06:38.468079Z,744.83,MER-7416ik,electronics,IN,9f4046462fcea113,43.178.229.159,0,bust_out_warmup
8b5aa96a-2d33-418e-9c3a-b7e8b60be7e4,user_03713,2026-06-18T04:06:38.791065Z,732.69,MER-0757jG,grocery,IN,5c123e1533055b7b,218.177.116.140,0,
aaea2c87-b4f8-450f-8fb6-05d83e5da422,user_09058,2026-06-18T04:06:39.180734Z,576.33,MER-2035RM,crypto,IN,54976312c3684189,59.175.128.25,0,
d089377b-51a9-42f5-9006-5d75a3c5b9ff,user_01804,2026-06-18T04:06:38.611666Z,743.1,MER-3563fx,grocery,US,1fca9dc47cea14a3,172.7.1.248,0,
a8546ee0-b02a-403c-8fa6-a3698266f3a7,user_00707,2026-06-18T04:06:38.524715Z,1300.18,MER-6249BU,grocery,IN,b05609e04ab75622,40.164.202.162,0,
8aad77d4-bd03-47e3-882c-dbf8f7c91670,user_09271,2026-06-18T04:06:39.190049Z,525.88,MER-6364xN,restaurant,IN,87fd8d31c4f5a07a,144.136.169.49,0,
0f9345c2-16fc-402c-a687-51c8c990fc54,user_05189,2026-06-18T04:06:38.854111Z,189.85,MER-8777Ws,travel,IN,9cb1bc04c2bd4dcf,185.189.174.158,0,
0ac9ced6-1925-437b-b367-e6e76529c9c0,user_05472,2026-06-18T04:06:38.898410Z,1174.28,MER-6089cs,travel,IN,8339556f41317f6e,31.214.237.153,0,
fe5caff1-1e91-4a60-b4d0-54c4a20acab7,user_00072,2026-06-18T04:06:38.482269Z,220.67,MER-9568lt,electronics,IN,7447cf657d472869,174.45.190.142,0,
0dacb470-b4c7-46d8-b176-b5299b5973b5,user_07843,2026-06-18T04:06:39.130035Z,269.44,MER-0074LC,electronics,IN,b5db337f677cd7af,30.155.211.154,0,
b7783555-fc60-4aab-a180-18558c612799,user_05101,2026-06-18T04:06:38.849812Z,4570.78,MER-4483Hm,utility,IN,29d2d7b1136de995,195.110.12.99,0,
66e75347-6e2a-4472-bf18-5f125cf77cb3,user_06764,2026-06-18T04:06:39.086867Z,435.03,MER-1629vv,travel,IN,3f1acf16bf6c0e85,31.79.13.166,0,
31f1917a-d42e-483c-a080-ad06cc74ac91,user_01125,2026-06-18T04:06:38.553936Z,480.97,MER-1350Iz,grocery,IN,78fc9a64967866e2,196.92.185.225,0,
58702812-9b48-4dc4-9ae3-ab111ed1da03,user_01241,2026-06-18T04:06:38.564567Z,200.03,MER-8142RP,grocery,IN,1f8cb1ed84e39eee,172.214.49.245,0,
0cf25708-3957-4a71-8cff-d7730ab5784f,user_08328,2026-06-18T04:06:39.150036Z,262.44,MER-4007TX,travel,IN,ef3c39b50e7ae52b,204.149.171.189,0,
8889b9cf-bbfa-45b3-bd95-c236349b2bb5,user_02349,2026-06-18T04:06:38.648609Z,1634.92,MER-8965kL,electronics,IN,b33aa2895cdc9fea,214.133.98.130,0,
